,source_id,source_name,author,title,description,url,url_to_image,published_at,content,key_word
549,techcrunch,TechCrunch,Brian Heater,Facebook showcases wrist-worn AR interface concept,Facebook’s hardware strategy often looks pretty opaque from the outside. The company has done fairly well with Oculus sales amid pandemic demand. Even its Echo Show competitor Portal has seen a bump as people have been forced to socially distance. The company…,http://techcrunch.com/2021/03/19/facebook-showcases-wrist-worn-ar-interface-concept/,https://techcrunch.com/wp-content/uploads/2021/03/Visual_1.jpeg?w=711,2021-03-19T19:07:49Z,Facebooks hardware strategy often looks pretty opaque from the outside. The company has done fairly well with Oculus sales amid pandemic demand. Even its Echo Show competitor Portal has seen a bump a… [+3410 chars],facebook
550,engadget,Engadget,Karissa Bell,Facebook takes down hundreds of fake Instagram accounts in Russia,"Facebook has taken down
 hundreds of fake Instagram accounts in Russia that were trying to interfere with protests in the country. The company says it found a network of 530 accounts that “targeted domestic audiences throughout the recent protests in support…",https://www.engadget.com/facebook-takes-down-fake-instagram-accounts-russia-165641356.html,https://s.yimg.com/uu/api/res/1.2/2P0WcxYICblFe_GWP0RmrA--~B/aD0yNjY3O3c9NDAwMDthcHBpZD15dGFjaHlvbg--/https://s.yimg.com/os/creatr-uploaded-images/2020-11/e166c3e0-2bdc-11eb-979f-c36ac53d0806.cf.jpg,2021-03-03T16:56:41Z,"Facebook has taken down
 hundreds of fake Instagram accounts in Russia that were trying to interfere with protests in the country. The company says it found a network of 530 accounts that targeted d… [+1456 chars]",facebook
551,engadget,Engadget,Igor Bonifacic,Facebook will start accepting political ads again on March 4th,"Facebook will lift its ban on political ads, including those that touch on social issues, on March 4th, the company announced on Wednesday
. The social media giant put the policy in place after polls for the 2020 presidential election closed on the night of …",https://www.engadget.com/facebook-political-ads-194941674.html,https://s.yimg.com/uu/api/res/1.2/J1Gj0q4FBKULlSTs3oP_ug--~B/aD0yMTEyO3c9MzUwMDthcHBpZD15dGFjaHlvbg--/https://s.yimg.com/os/creatr-images/2019-06/5af6e700-8b91-11e9-bebe-6e90b95ff99d.cf.jpg,2021-03-03T19:49:41Z,"Facebook will lift its ban on political ads, including those that touch on social issues, on March 4th, the company announced on Wednesday
. The social media giant put the policy in place after poll… [+828 chars]",facebook
552,wired,Wired,Samantha M. Shapiro,Adoption Moved to Facebook and a War Began,"As the adoption industry migrates to social media, regretful adoptees and birth mothers are confronting prospective parents with their personal pain—and anger.",https://www.wired.com/story/adoption-moved-to-facebook-and-a-war-began/,"https://media.wired.com/photos/603eca65019b2ee10bc31e29/191:100/w_1280,c_limit/ADOPTION-01_FA-W.jpg",2021-03-04T12:00:00Z,"Other child advocates, however, point out that, whatever its cause, neglect can be profoundly damaging to children. Elizabeth Bartholet, director of the Child Advocacy Program at Harvard Law School, … [+4228 chars]",facebook
553,the-verge,The Verge,Ian Carlos Campbell,"Facebook, Uber, and Microsoft plan to start bringing employees back to offices","Facebook and Uber have announced plans to reopen their California offices in the coming weeks and months. Uber plans to reopen in limited capacity in April, and Facebook is starting its reopening in May.",https://www.theverge.com/2021/3/26/22352742/facebook-uber-microsoft-twitter-apple-covid-19-offices-reopening,https://cdn.vox-cdn.com/thumbor/VhY4Z10QTllksxMsaERAYVNPo7g=/0x313:4324x2577/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/22400722/1308703564.jpg,2021-03-26T21:41:30Z,"Some offices will reopen as early as March 29th
Photo by Noam Galai/Getty Images
Facebook is planning to start its return to in-person work in May, after over a year of working remotely due to the … [+2752 chars]",facebook
554,techcrunch,TechCrunch,Devin Coldewey,Facebook challenges FTC’s antitrust case with big tech’s tattered playbook,Facebook has challenged the FTC’s antitrust case against it using a standard playbook that questions the agency’s arguably expansive approach to defining monopolies. But the old arguments of “we’re not a monopoly because we never raised prices” and “how can i…,http://techcrunch.com/2021/03/10/facebook-challenges-ftcs-antitrust-case-with-big-techs-tattered-playbook/,https://techcrunch.com/wp-content/uploads/2020/12/facebook-oversight-scrutiny.jpg?w=711,2021-03-10T20:24:28Z,Facebook has challenged the FTC’s antitrust case against it using a standard playbook that questions the agency’s arguably expansive approach to defining monopolies. But the old arguments of “we’re n… [+6754 chars],facebook
555,techcrunch,TechCrunch,Anthony Ha,Facebook is bringing ads to shorter videos and Stories,"Facebook is expanding its monetization options for video creators. For anyone watching videos posted by those creators, that probably means you’ll see more ads. Facebook App Monetization Director Yoav Arnstein wrote in a blog post that creators will now be ab…",http://techcrunch.com/2021/03/11/facebook-is-bringing-ads-to-shorter-videos-and-stories/,https://techcrunch.com/wp-content/uploads/2020/08/GettyImages-1026686014.jpg?w=599,2021-03-11T14:00:06Z,"Facebook is expanding its monetization options for video creators. For anyone watching videos posted by those creators, that probably means you’ll see more ads.
Facebook App Monetization Director Yo… [+1863 chars]",facebook
556,techcrunch,TechCrunch,Sarah Perez,Twitter is exploring the use of Facebook-style emoji reactions,"If you’re old enough to remember the outrage that followed Twitter’s decision to replace stars with hearts (aka likes instead of favorites), then you know that Twitter’s user base has strong feelings about how it wants to engage with tweets. Now, Twitter is c…",http://techcrunch.com/2021/03/24/twitter-is-exploring-the-use-of-facebook-style-emoji-reactions/,https://techcrunch.com/wp-content/uploads/2020/01/twitter-CES-2020-12.jpg?w=711,2021-03-24T18:02:48Z,"If you’re old enough to remember the outrage that followed Twitter’s decision to replace stars with hearts (aka likes instead of favorites), then you know that Twitter’s user base has strong feelings… [+3964 chars]",facebook
557,wired,Wired,Gilad Edelman,Social Media CEOs Can’t Defend Their Business Model,"Everyone knows Facebook, Twitter, and YouTube make money by keeping users engaged. Why won’t their executives admit it to Congress?",https://www.wired.com/story/social-media-ceo-hearing-cant-defend-business-model/,"https://media.wired.com/photos/605d10d3be7b941212a15c5e/191:100/w_1280,c_limit/business_zucc_1200872665.jpg",2021-03-25T22:43:35Z,"Anyone who has been paying any attention at all knows that big social media platforms like Facebook, Twitter, and YouTube prioritize user engagement above just about anything else. So why wont their … [+3764 chars]",facebook
558,wired,Wired,Gilad Edelman,Big Tech Targets DC With a Digital Charm Offensive,"Facebook, Amazon, and Google ads are blanketing inside-the-Beltway newsletters in a bid to rehab their tarnished reputations.",https://www.wired.com/story/big-tech-targets-dc-with-digital-charm-offensive/,"https://media.wired.com/photos/6042c4d5dc2eb5608fca5947/191:100/w_1280,c_limit/business_dc_955095568.jpg",2021-03-08T13:00:00Z,"Did you know Facebook supports updated internet regulations? I know that. Boy, do I know it. Im guessing everyone else who lives in the Washington, DC, area knows it too. For at least the past five w… [+3928 chars]",facebook
559,techcrunch,TechCrunch,Taylor Hatmaker,Facebook caught Chinese hackers using fake personas to target Uyghurs abroad,"Facebook on Wednesday announced new actions to disrupt a network of China-based hackers leveraging the platform to compromise targets in the Uyghur community. The group, known to security researchers as “Earth Empusa” “Evil Eye” or “Poison Carp,” targeted aro…",http://techcrunch.com/2021/03/24/facebook-earth-empusa-evil-eye-china-uyghur/,https://techcrunch.com/wp-content/uploads/2020/09/GettyImages-1228003986.jpg?w=600,2021-03-24T18:00:17Z,"Facebook on Wednesday announced new actions to disrupt a network of China-based hackers leveraging the platform to compromise targets in the Uyghur community.
The group, known to security researcher… [+2080 chars]",facebook
560,techcrunch,TechCrunch,Sarah Perez,Facebook’s Clubhouse rival looks a lot like Clubhouse right now,"Facebook is building a Clubhouse rival, The New York Times reported in February. But what that product will look like or how it will work have been questions that have remained unanswered. However, new screenshots of a Facebook audio product, still under deve…",http://techcrunch.com/2021/03/23/facebooks-clubhouse-rival-looks-a-lot-like-clubhouse-right-now/,https://techcrunch.com/wp-content/uploads/2019/10/facebook-app.jpg?w=640,2021-03-23T21:54:13Z,"Facebook is building a Clubhouse rival, The New York Times reported in February. But what that product will look like or how it will work have been questions that have remained unanswered. However, n… [+5908 chars]",facebook
561,techcrunch,TechCrunch,Sarah Perez,Social media CEOs hedge on whether they’d boot the 12 anti-vax ‘super spreaders’ cited by states’ attorneys general,"On Wednesday, a coalition of a dozen state attorneys general called on Facebook and Twitter to step up their enforcement of their community guidelines to curtail the spread of Covid-19 vaccine misinformation on their platforms. Their letter specifically ident…",http://techcrunch.com/2021/03/25/social-media-ceos-hedge-on-whether-theyd-boot-the-12-anti-vax-super-spreaders-cited-by-states-attorneys-general/,https://techcrunch.com/wp-content/uploads/2021/03/Screen-Shot-2021-03-25-at-2.28.13-PM.jpg?w=697,2021-03-25T18:30:17Z,"On Wednesday, a coalition of a dozen state attorneys general called on Facebook and Twitter to step up their enforcement of their community guidelines to curtail the spread of Covid-19 vaccine misinf… [+4142 chars]",facebook
562,techcrunch,TechCrunch,Sarah Perez,"In expanded crackdown, Facebook increases penalties for rule-breaking groups and their members","Facebook this morning announced it will increase the penalties against its rule-breaking Facebook Groups and their members, alongside other changes designed to reduce the visibility of groups’ potentially harmful content. The company says it will now remove c…",http://techcrunch.com/2021/03/17/in-expanded-crackdown-facebook-increases-penalties-for-rule-breaking-groups-and-their-members/,https://techcrunch.com/wp-content/uploads/2020/09/facebook-glitch10.jpg?w=712,2021-03-17T15:00:25Z,"Facebook this morning announced it will increase the penalties against its rule-breaking Facebook Groups and their members, alongside other changes designed to reduce the visibility of groups’ potent… [+7709 chars]",facebook
563,engadget,Engadget,Andrew Tarantola,Facebook taught a computer vision system how to supervise its own learning process,"As impressively capable as AI systems are these days, teaching machines to perform various tasks, whether its translating speech in real time or accurately differentiating between chihuahuas and blueberry muffins. But that process still involves some amount o…",https://www.engadget.com/facebook-has-taught-an-computer-vision-system-to-oversee-its-own-education-150008996.html,https://s.yimg.com/uu/api/res/1.2/M.KIAqlxWlgI5p7vu.b0Yw--~B/aD00NTAwO3c9ODAwMDthcHBpZD15dGFjaHlvbg--/https://s.yimg.com/os/creatr-uploaded-images/2021-03/90eeee00-7c69-11eb-b3bd-389505b94bd2.cf.jpg,2021-03-04T15:00:08Z,"As impressively capable as AI systems are these days, teaching machines to perform various tasks, whether its translating speech in real time or accurately differentiating between chihuahuas and blue… [+4642 chars]",facebook
564,engadget,Engadget,https://www.engadget.com/about/editors/karissa-bell,Facebook’s Oversight Board will weigh in on rules for politicians,"As Facebook’s “Supreme Court” gets ready to rule on whether Donald Trump’s suspension should be permanent, the board will also tackle some of the thornier policy issues about how Facebook handles the accounts of elected officials.",https://www.engadget.com/facebook-oversight-board-rules-for-politicians-donald-trump-211353831.html,https://s.yimg.com/os/creatr-uploaded-images/2020-10/f080ea20-147d-11eb-9f7f-8bd7d7c101e5,2021-03-17T21:13:53Z,"As Facebooks Supreme Court gets ready to rule on whether Donald Trumps suspension should be permanent
, the board will also tackle some of the thornier policy issues about how Facebook handles the a… [+3592 chars]",facebook
565,techcrunch,TechCrunch,Taylor Hatmaker,Facebook will pay $650 million to settle class action suit centered on Illinois privacy law,"Facebook was ordered to pay $650 million Friday for running afoul of an Illinois law designed to protect the state’s residents from invasive privacy practices. That law, the Biometric Information Privacy Act (BIPA), is a powerful state measure that’s tripped …",http://techcrunch.com/2021/03/01/facebook-illinois-class-action-bipa/,https://techcrunch.com/wp-content/uploads/2020/02/GettyImages-1167845553.jpg?w=711,2021-03-01T21:36:14Z,"Facebook was ordered to pay $650 million Friday for running afoul of an Illinois law designed to protect the state’s residents from invasive privacy practices.
That law, the Biometric Information Pr… [+2246 chars]",facebook
566,the-verge,The Verge,Kim Lyons,Facebook is reportedly working on a version of Instagram for kids under 13,"Instagram knows a lot of kids want to use its products, and a new report says the company is in early stages of planning a version of the photo-sharing platform designed for children under age 13.",https://www.theverge.com/2021/3/18/22338911/facebook-instagram-kids-privacy-coppa,https://cdn.vox-cdn.com/thumbor/GD8_ddV1_zZQH7lA__uum-kuCZ8=/0x146:2040x1214/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/19228501/acastro_190919_1777_instagram_0003.0.jpg,2021-03-18T22:54:07Z,"The Facebook-owned company says it doesnt have a detailed plan in place yet
Illustration by Alex Castro / The Verge
Head of Instagram Adam Mosseri confirms that a version of the popular photo shari… [+2561 chars]",facebook
567,techcrunch,TechCrunch,Natasha Lomas,Facebook to label all COVID-19 vaccine posts with pointer to official info,"Facebook will soon label all posts discussing the coronavirus vaccination with a pointer to official information about COVID-19, it said today. It also revealed it has implemented some new “temporary” measures aimed at limiting the spread of vaccine misinform…",http://techcrunch.com/2021/03/15/facebook-to-label-all-covid-19-vaccine-posts-with-pointer-to-official-info/,https://techcrunch.com/wp-content/uploads/2021/03/NRP-COVID_Vaccine_Product_Bundle_labels_on_vaccine_safety_EN.jpg?w=436,2021-03-15T10:04:55Z,"Facebook will soon label all posts discussing the coronavirus vaccination with a pointer to official information about COVID-19, it said today.
It also revealed it has implemented some new “temporar… [+7607 chars]",facebook
568,the-verge,The Verge,Kait Sanchez,Apple Maps now shows COVID-19 vaccination locations,"Apple has added COVID-19 vaccination locations to Apple Maps. Facebook is expanding its COVID Information Center with locations from VaccineFinder, and Google has added a way to message some local pharmacies about vaccines.",https://www.theverge.com/2021/3/16/22334609/apple-maps-facebook-google-covid-19-vaccine-locations,https://cdn.vox-cdn.com/thumbor/Dxk2Ku0txURewDi3EaKqi3X7JL0=/0x146:2040x1214/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/22357720/acastro_210309_1777_vaccine_0004.jpg,2021-03-16T21:16:08Z,"Facebook and Google are also expanding vaccination information
Illustration by Alex Castro / The Verge
Apple announced today that Apple Maps has been updated with vaccine locations from VaccineFind… [+1837 chars]",facebook
569,the-verge,The Verge,Makena Kelly,Congress tries to get the FTC in fighting shape,The House Judiciary Committee held a hearing preparing lawmakers to help the Justice Department and FTC take on large antitrust cases on big tech companies like Facebook and Google.,https://www.theverge.com/2021/3/18/22338763/facebook-google-antitrust-cicilline-ftc-slaughter-monopoly,https://cdn.vox-cdn.com/thumbor/sn_4Nu63_49V8VCm88DabRPurjE=/0x480:6691x3983/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/22381038/1231636131.jpg,2021-03-18T21:47:24Z,"And a conversation with Sen. Amy Klobuchar
Photo by Ting Shen-Pool / Getty Images
This story is part of a group of stories called 
Hill Report is a digest of the congressional hearings that impact… [+3899 chars]",facebook
570,techcrunch,TechCrunch,Megan Rose Dickey,"Hear from Uber, Facebook and Netflix about diversity, equity and inclusion tomorrow at TC Sessions: Justice","Tech companies are no stranger to controversy and workplace issues. Over the years, it’s become clear that no company is immune from diversity issues. But it’s the job of those in the diversity, equity and inclusion departments to create and foster environmen…",http://techcrunch.com/2021/03/01/hear-from-uber-facebook-and-netflix-about-diversity-equity-and-inclusion-tomorrow-at-tc-sessions-justice/,https://techcrunch.com/wp-content/uploads/2021/02/bo-young-wade-davis-sandra-altine.png?w=711,2021-03-01T17:10:53Z,"Tech companies are no stranger to controversy and workplace issues. Over the years, it’s become clear that no company is immune from diversity issues. But it’s the job of those in the diversity, equi… [+3085 chars]",facebook
